countyFIPS,County Name,State,Population,Land Area in square miles,Population Density,Cases in given period,Deaths in given period,Percentage of fully vaccinated,Percentage of vaccinated with booster
48427,Starr County ,TX,64633,1223.18,52.84,4528,4,39.15,16.45
48429,Stephens County ,TX,9366,896.72,10.44,435,2,17.85,16.1
48431,Sterling County ,TX,1291,923.45,1.4,59,0,19.8,13.9
48433,Stonewall County ,TX,1350,916.31,1.47,80,1,19.8,17.5
48435,Sutton County ,TX,3776,1453.93,2.6,99,1,21.35,17.45
48437,Swisher County ,TX,7397,890.16,8.31,316,5,19.8,18.0
48439,Tarrant County ,TX,2102515,863.61,2434.57,143702,281,53.75,17.35
48441,Taylor County ,TX,138034,915.55,150.77,4942,47,24.45,16.45
48443,Terrell County ,TX,776,2358.03,0.33,0,0,25.9,20.0
48445,Terry County ,TX,12337,888.84,13.88,-243,10,20.45,16.9
48447,Throckmorton County ,TX,1501,912.55,1.64,111,0,20.15,19.85
48449,Titus County ,TX,32750,406.05,80.66,1934,10,18.7,15.0
48451,Tom Green County ,TX,119200,1521.97,78.32,9301,20,24.7,17.75
48453,Travis County ,TX,1273954,990.2,1286.56,84578,78,66.7,21.05
48455,Trinity County ,TX,14651,693.61,21.12,670,3,19.25,18.3
48457,Tyler County ,TX,21672,924.5,23.44,742,4,17.7,19.4
48459,Upshur County ,TX,41753,582.95,71.62,1182,8,16.65,17.25
48461,Upton County ,TX,3657,1241.32,2.95,121,2,20.1,21.0
48463,Uvalde County ,TX,26741,1551.95,17.23,3640,3,26.35,19.2
48465,Val Verde County ,TX,49025,3144.75,15.59,2796,7,31.6,12.25
48467,Van Zandt County ,TX,56590,842.56,67.16,1464,19,18.4,17.9
48469,Victoria County ,TX,92084,882.14,104.39,4431,14,23.7,17.75
48471,Walker County ,TX,72971,784.17,93.06,5552,9,46.0,15.05
48473,Waller County ,TX,55246,513.43,107.6,2191,9,20.25,14.4
48475,Ward County ,TX,11998,835.6,14.36,585,4,17.6,13.8
48477,Washington County ,TX,35882,603.95,59.41,2717,3,24.7,20.25
48479,Webb County ,TX,276652,3361.48,82.3,27102,21,81.1,11.05
48481,Wharton County ,TX,41556,1086.15,38.26,1665,8,24.35,15.65
48483,Wheeler County ,TX,5056,914.52,5.53,278,1,20.5,17.65
48485,Wichita County ,TX,132230,627.78,210.63,5756,47,50.05,16.85
48487,Wilbarger County ,TX,12769,970.84,13.15,843,7,25.35,17.85
48489,Willacy County ,TX,21358,590.55,36.17,1375,4,31.35,15.2
48491,Williamson County ,TX,590551,1118.3,528.08,41967,59,64.9,20.05
48493,Wilson County ,TX,51070,803.73,63.54,2397,9,25.8,17.35
48495,Winkler County ,TX,8010,841.11,9.52,350,1,18.75,15.55
48497,Wise County ,TX,69984,904.42,77.38,4407,23,19.0,15.2
48499,Wood County ,TX,45539,645.23,70.58,845,22,21.0,20.6
48501,Yoakum County ,TX,8713,799.71,10.9,-345,2,19.5,14.65
48503,Young County ,TX,18010,914.47,19.69,606,6,20.35,16.6
48505,Zapata County ,TX,14179,998.41,14.2,680,1,29.4,14.5
48507,Zavala County ,TX,11840,1297.41,9.13,1211,3,25.4,15.95
49001,Beaver County ,UT,6710,2589.88,2.59,0,0,44.65,32.55
49003,Box Elder County ,UT,56046,5745.55,9.75,949,5,48.25,30.45
49005,Cache County ,UT,128289,1164.81,110.14,3364,1,53.85,28.8
49007,Carbon County ,UT,20463,1478.49,13.84,1137,1,45.9,37.05
49009,Daggett County ,UT,950,696.98,1.36,0,0,62.65,27.2
49011,Davis County ,UT,355481,298.78,1189.78,32034,38,61.9,34.2
49013,Duchesne County ,UT,19938,3240.95,6.15,0,0,41.3,25.9
49015,Emery County ,UT,10012,4462.31,2.24,631,0,43.2,37.1
49017,Garfield County ,UT,5051,5175.12,0.98,0,0,53.75,33.1
49019,Grand County ,UT,9754,3671.54,2.66,482,-1,63.8,37.3
49021,Iron County ,UT,54839,3296.68,16.63,0,0,42.6,28.3
49023,Juab County ,UT,12017,3392.28,3.54,595,1,35.0,29.7
49025,Kane County ,UT,7886,3990.23,1.98,0,0,47.85,37.55
49027,Millard County ,UT,13188,6572.43,2.01,699,1,42.15,29.9
49029,Morgan County ,UT,12124,609.2,19.9,692,0,49.7,33.0
49031,Piute County ,UT,1479,757.79,1.95,81,3,37.85,36.25
49033,Rich County ,UT,2483,1028.78,2.41,14,0,47.9,31.15
49035,Salt Lake County ,UT,1160437,742.28,1563.34,108071,155,64.7,35.35
49037,San Juan County ,UT,15308,7819.99,1.96,912,2,58.6,37.7
49039,Sanpete County ,UT,30939,1590.15,19.46,1465,5,38.25,28.95
49041,Sevier County ,UT,21620,1910.58,11.32,1085,4,41.4,30.3
49043,Summit County ,UT,42145,1871.71,22.52,5262,1,83.3,39.85
49045,Tooele County ,UT,72259,6941.35,10.41,6256,7,54.1,28.6
49047,Uintah County ,UT,35734,4479.69,7.98,0,0,39.2,25.05
49049,Utah County ,UT,636235,2003.45,317.57,53245,75,51.7,25.05
49051,Wasatch County ,UT,34091,1175.5,29.0,3421,2,56.35,32.9
49053,Washington County ,UT,177556,2426.36,73.18,0,0,48.7,34.75
49055,Wayne County ,UT,2711,2460.68,1.1,109,0,52.55,35.65
49057,Weber County ,UT,260213,576.08,451.7,19639,35,56.3,31.05
50001,Addison County ,VT,36777,766.33,47.99,1477,3,68.25,56.2
50003,Bennington County ,VT,35470,674.98,52.55,3186,15,41.55,52.1
50005,Caledonia County ,VT,29993,648.86,46.22,1391,1,35.1,45.95
50007,Chittenden County ,VT,163774,536.58,305.22,10303,16,70.75,53.5
50009,Essex County ,VT,6163,663.6,9.29,230,1,38.6,31.5
50011,Franklin County ,VT,49402,633.71,77.96,3262,5,35.35,47.8
50013,Grand Isle County ,VT,7235,81.81,88.44,340,1,77.35,52.95
50015,Lamoille County ,VT,25362,458.8,55.28,1208,2,60.25,51.15
50017,Orange County ,VT,28892,687.03,42.05,1105,3,50.55,44.1
50019,Orleans County ,VT,27037,693.27,39.0,1099,4,56.1,48.5
50021,Rutland County ,VT,58191,929.82,62.58,4141,18,67.05,50.55
50023,Washington County ,VT,58409,687.23,84.99,3237,10,45.4,58.05
50025,Windham County ,VT,42222,785.31,53.76,2017,5,65.55,46.5
50027,Windsor County ,VT,55062,969.34,56.8,2370,11,48.55,39.75
51001,Accomack County ,VA,32316,449.5,71.89,2445,7,69.1,33.2
51003,Albemarle County ,VA,109330,720.7,151.7,4907,11,63.1,23.5
51005,Alleghany County ,VA,14860,445.46,33.36,902,5,38.95,4.8
51007,Amelia County ,VA,13145,355.27,37.0,777,5,33.85,0.8
51009,Amherst County ,VA,31605,473.93,66.69,1550,7,45.25,32.3
51011,Appomattox County ,VA,15911,333.49,47.71,725,6,32.2,2.15
51013,Arlington County ,VA,236842,25.97,9119.83,17642,15,70.3,21.0
51015,Augusta County ,VA,75558,967.0,78.14,5974,17,47.75,24.4
51017,Bath County ,VA,4147,529.16,7.84,252,0,42.65,16.45
51019,Bedford County ,VA,78997,753.02,104.91,3763,15,43.3,22.3
51021,Bland County ,VA,6280,357.73,17.56,422,1,37.75,9.2
51023,Botetourt County ,VA,33419,541.2,61.75,2000,16,48.1,21.45
51025,Brunswick County ,VA,16231,566.17,28.67,829,2,49.1,25.5
51027,Buchanan County ,VA,21004,502.76,41.78,1127,8,46.1,29.75
51029,Buckingham County ,VA,17148,579.66,29.58,715,1,38.5,13.65
51031,Campbell County ,VA,54885,503.87,108.93,2257,17,39.25,19.15
51033,Caroline County ,VA,30725,527.51,58.25,1916,7,39.95,10.0
51035,Carroll County ,VA,29791,474.69,62.76,1445,13,32.3,14.25
51036,Charles City County ,VA,6963,182.82,38.09,335,2,63.25,2.75
51037,Charlotte County ,VA,11880,475.27,25.0,722,4,37.65,11.05
51041,Chesterfield County ,VA,352802,423.3,833.46,23914,37,54.35,24.45
51043,Clarke County ,VA,14619,176.18,82.98,810,4,61.35,35.85
51045,Craig County ,VA,5131,329.53,15.57,278,1,32.55,6.15
51047,Culpeper County ,VA,52605,379.23,138.72,3516,11,45.8,12.7
51049,Cumberland County ,VA,9932,297.46,33.39,338,0,35.4,7.5
51051,Dickenson County ,VA,14318,330.53,43.32,772,8,45.0,29.5
51053,Dinwiddie County ,VA,28544,503.72,56.67,1365,3,46.05,22.2
51057,Essex County ,VA,10953,257.12,42.6,747,3,45.3,11.85
51059,Fairfax County ,VA,1147532,390.97,2935.09,67729,46,73.75,33.1
51061,Fauquier County ,VA,71222,647.45,110.0,4156,18,59.45,26.3
51063,Floyd County ,VA,15749,380.42,41.4,607,1,37.2,13.6
51065,Fluvanna County ,VA,27270,286.01,95.35,1280,4,60.3,38.15
51067,Franklin County ,VA,56042,690.43,81.17,2891,24,42.15,27.3
51069,Frederick County ,VA,89313,413.5,215.99,5907,28,46.6,17.05
51071,Giles County ,VA,16720,355.78,47.0,1005,4,44.0,25.0
51073,Gloucester County ,VA,37348,217.81,171.47,2693,4,59.0,39.9
51075,Goochland County ,VA,23753,281.42,84.4,1276,5,64.05,33.7
51077,Grayson County ,VA,15550,442.18,35.17,876,11,39.6,23.5
51079,Greene County ,VA,19819,156.25,126.84,1173,4,45.35,3.4
51081,Greensville County ,VA,11336,295.23,38.4,1167,3,35.0,6.05
51083,Halifax County ,VA,33911,817.84,41.46,2074,12,42.0,19.9
51085,Hanover County ,VA,107766,468.54,230.0,6872,13,57.4,25.4
51087,Henrico County ,VA,330818,233.7,1415.57,22405,25,53.6,18.75
51089,Henry County ,VA,50557,382.33,132.23,2948,27,38.3,16.15
51091,Highland County ,VA,2190,415.16,5.28,109,1,59.1,54.7
51093,Isle of Wight County ,VA,37109,315.61,117.58,2184,0,48.75,14.35
51095,James City County ,VA,76523,142.44,537.23,6030,0,53.45,13.15
51097,King and Queen County ,VA,7025,315.14,22.29,368,1,48.9,25.3
51099,King George County ,VA,26836,179.64,149.39,1651,3,42.55,4.3
51101,King William County ,VA,17148,273.94,62.6,1204,1,49.9,28.7
51103,Lancaster County ,VA,10603,133.25,79.57,551,0,59.05,31.7
51105,Lee County ,VA,23423,435.52,53.78,1293,12,48.55,27.8
51107,Loudoun County ,VA,413538,515.56,802.11,24545,11,69.1,31.95
51109,Louisa County ,VA,37591,496.3,75.74,2153,1,40.9,5.85
51111,Lunenburg County ,VA,12196,431.68,28.25,796,1,47.4,31.7
51113,Madison County ,VA,13261,320.68,41.35,696,5,53.1,37.2
51115,Mathews County ,VA,8834,85.93,102.8,403,0,59.0,43.15
51117,Mecklenburg County ,VA,30587,625.49,48.9,1608,9,41.4,11.3
51119,Middlesex County ,VA,10582,130.31,81.21,648,3,61.0,44.8
51121,Montgomery County ,VA,98535,387.01,254.61,4121,7,45.1,32.2
51125,Nelson County ,VA,14930,470.86,31.71,889,2,54.9,27.35
51127,New Kent County ,VA,23091,209.73,110.1,1597,1,50.05,23.45
51131,Northampton County ,VA,11710,211.61,55.34,832,4,68.3,39.2
51133,Northumberland County ,VA,12095,191.3,63.23,723,2,53.0,22.95
51135,Nottoway County ,VA,15232,314.39,48.45,954,4,42.35,20.3
51137,Orange County ,VA,37051,340.78,108.72,2232,7,42.2,8.25
51139,Page County ,VA,23902,310.86,76.89,1409,7,36.85,14.95
51141,Patrick County ,VA,17608,483.1,36.45,769,13,38.4,30.25
51143,Pittsylvania County ,VA,60354,968.94,62.29,3124,23,40.6,22.25
51145,Powhatan County ,VA,29652,260.22,113.95,1446,5,38.6,0.7
51147,Prince Edward County ,VA,22802,349.96,65.16,1146,1,30.55,4.4
51149,Prince George County ,VA,38353,265.16,144.64,2052,2,52.4,0.45
51153,Prince William County ,VA,470335,336.4,1398.14,32080,40,68.45,29.9
51155,Pulaski County ,VA,34027,319.86,106.38,1688,10,42.45,21.1
51157,Rappahannock County ,VA,7370,266.23,27.68,214,1,50.75,25.15
51159,Richmond County ,VA,9023,191.49,47.12,674,1,40.25,9.45
51161,Roanoke County ,VA,94186,250.52,375.96,5959,17,48.6,7.15
51163,Rockbridge County ,VA,22573,597.56,37.78,590,6,45.3,15.8
51165,Rockingham County ,VA,81948,849.09,96.51,3296,17,42.25,17.25
51167,Russell County ,VA,26586,473.82,56.11,1525,14,45.35,28.2
51169,Scott County ,VA,21566,535.53,40.27,1355,6,54.2,22.85
51171,Shenandoah County ,VA,43616,508.78,85.73,2791,17,47.55,31.55
51173,Smyth County ,VA,30104,450.93,66.76,1865,14,46.4,26.2
51175,Southampton County ,VA,17631,599.15,29.43,657,3,36.1,8.0
51177,Spotsylvania County ,VA,136215,401.5,339.27,8040,37,43.35,8.7
51179,Stafford County ,VA,152882,268.96,568.42,10362,8,54.2,24.25
51181,Surry County ,VA,6422,278.95,23.02,351,1,53.0,29.1
51183,Sussex County ,VA,11159,490.22,22.76,723,3,34.3,12.5
51185,Tazewell County ,VA,40595,518.85,78.24,2262,8,42.1,29.05
51187,Warren County ,VA,40164,213.47,188.15,2252,20,36.2,6.2
51191,Washington County ,VA,53740,560.98,95.8,3420,24,55.3,31.7
51193,Westmoreland County ,VA,18015,229.38,78.54,1010,1,44.5,13.1
51195,Wise County ,VA,37383,403.19,92.72,2307,22,45.05,24.65
51197,Wythe County ,VA,28684,461.82,62.11,1620,7,37.8,27.6
51199,York County ,VA,68280,104.78,651.65,3240,5,60.15,33.0
51510,City of Alexandria,VA,159428,15.03,10607.32,12895,9,60.25,25.75
51520,City of Bristol,VA,16762,13.01,1288.39,1278,12,65.75,31.2
51530,City of Buena Vista,VA,6478,6.7,966.87,366,5,0.0,0.0
51540,City of Charlottesville,VA,47266,10.24,4615.82,3339,1,49.8,7.9
51550,City of Chesapeake,VA,244835,340.8,718.41,16743,15,46.95,9.05
51570,City of Colonial Heights,VA,17370,7.52,2309.84,1691,4,36.1,0.95
51580,City of Covington,VA,5538,5.47,1012.43,122,2,0.0,0.0
51590,City of Danville,VA,40044,42.93,932.77,3408,15,16.85,0.15
51595,City of Emporia,VA,5346,6.89,775.91,186,0,0.0,0.0
51600,City of Fairfax,VA,24019,6.24,3849.2,780,1,61.45,4.4
51610,City of Falls Church,VA,14617,2.0,7308.5,1028,0,54.8,3.1
51620,City of Franklin,VA,7967,8.21,970.4,673,0,0.0,0.0
51630,City of Fredericksburg,VA,29036,10.44,2781.23,1757,3,38.95,2.95
51640,City of Galax,VA,6347,8.24,770.27,594,6,0.0,0.0
51650,City of Hampton,VA,134510,51.41,2616.42,10220,14,58.55,18.7
51660,City of Harrisonburg,VA,53016,17.42,3043.4,3556,6,37.65,1.35
51670,City of Hopewell,VA,22529,10.28,2191.54,2015,6,30.4,0.75
51678,City of Lexington,VA,7446,2.5,2978.4,906,1,39.15,1.15
51680,City of Lynchburg,VA,82168,49.13,1672.46,5446,25,30.45,0.8
51683,City of Manassas,VA,41085,9.88,4158.4,3001,4,47.35,2.0
51685,City of Manassas Park,VA,17478,2.53,6908.3,1239,1,21.9,0.4
51690,City of Martinsville,VA,12554,10.96,1145.44,637,7,0.0,0.0
51700,City of Newport News,VA,179225,68.71,2608.43,12776,16,50.45,21.25
51710,City of Norfolk,VA,242742,54.12,4485.25,14037,12,60.05,23.85
51720,City of Norton,VA,3981,7.48,532.22,370,3,0.0,0.0
51730,City of Petersburg,VA,31346,22.93,1367.03,2734,8,34.1,2.6
51735,City of Poquoson,VA,12271,15.32,800.98,773,1,0.0,0.0
51740,City of Portsmouth,VA,94398,33.65,2805.29,6566,8,67.45,15.8
51750,City of Radford,VA,18249,9.87,1848.94,1262,2,34.65,3.3
51760,City of Richmond,VA,230436,59.81,3852.8,15842,23,41.85,19.0
51770,City of Roanoke,VA,99143,42.56,2329.49,6143,22,40.3,7.75
51775,City of Salem,VA,25301,14.44,1752.15,2182,8,0.0,0.0
51790,City of Staunton,VA,24932,19.98,1247.85,1455,7,46.5,2.3
51800,City of Suffolk,VA,92108,400.17,230.17,6317,6,50.0,24.15
51810,City of Virginia Beach,VA,449974,249.02,1806.98,32367,70,57.9,27.0
51820,City of Waynesboro,VA,22630,15.04,1504.65,1111,2,42.7,3.35
51830,City of Williamsburg,VA,14954,9.02,1657.87,302,0,39.25,3.75
51840,City of Winchester,VA,28078,9.23,3042.04,1970,4,42.2,2.95
53001,Adams County ,WA,19983,1924.98,10.38,1261,1,55.6,25.85
53003,Asotin County ,WA,22582,636.21,35.49,898,3,39.7,39.35
53005,Benton County ,WA,204390,1700.38,120.2,15749,28,53.95,37.45
53007,Chelan County ,WA,77200,2920.53,26.43,6035,14,67.5,41.4
53009,Clallam County ,WA,77331,1738.33,44.49,4427,30,66.05,52.8
53011,Clark County ,WA,488241,629.0,776.22,28854,108,61.35,39.35
53013,Columbia County ,WA,3985,868.63,4.59,128,2,45.05,43.55
53015,Cowlitz County ,WA,110593,1140.13,97.0,5509,36,56.25,38.8
53017,Douglas County ,WA,43429,1819.26,23.87,3239,1,58.9,36.75
53019,Ferry County ,WA,7627,2203.16,3.46,319,2,53.25,36.6
53021,Franklin County ,WA,95222,1242.17,76.66,9888,9,49.2,27.8
53023,Garfield County ,WA,2225,710.69,3.13,60,0,37.85,58.65
53025,Grant County ,WA,97733,2679.51,36.47,6485,17,53.95,29.5
53027,Grays Harbor County ,WA,75061,1902.03,39.46,4805,24,56.3,36.3
53029,Island County ,WA,85141,208.45,408.45,4293,5,67.6,42.8
53031,Jefferson County ,WA,32221,1803.7,17.86,1228,2,74.45,58.85
53033,King County ,WA,2252782,2115.57,1064.86,167973,184,77.35,45.5
53035,Kitsap County ,WA,271473,394.94,687.38,16782,18,64.55,41.65
53037,Kittitas County ,WA,47935,2297.27,20.87,2481,3,51.9,40.0
53039,Klickitat County ,WA,22425,1871.31,11.98,839,7,45.95,40.25
53041,Lewis County ,WA,80707,2402.8,33.59,4495,28,48.9,32.2
53043,Lincoln County ,WA,10939,2310.49,4.73,480,2,52.55,39.4
53045,Mason County ,WA,66768,959.42,69.59,4129,28,57.7,39.15
53047,Okanogan County ,WA,42243,5267.98,8.02,1673,7,65.4,35.5
53049,Pacific County ,WA,22471,932.66,24.09,938,6,53.85,39.55
53051,Pend Oreille County ,WA,13724,1399.99,9.8,628,4,38.65,41.25
53053,Pierce County ,WA,904980,1669.51,542.06,73142,169,60.95,33.95
53055,San Juan County ,WA,17582,173.92,101.09,520,1,78.15,54.05
53057,Skagit County ,WA,129205,1731.2,74.63,7085,20,64.1,43.45
53059,Skamania County ,WA,12083,1655.68,7.3,428,3,37.1,45.6
53061,Snohomish County ,WA,822083,2087.27,393.86,65087,128,67.0,39.6
53063,Spokane County ,WA,522798,1763.79,296.41,36231,89,58.1,35.95
53065,Stevens County ,WA,45723,2477.77,18.45,1840,13,37.65,40.15
53067,Thurston County ,WA,290536,721.96,402.43,18877,48,64.15,42.9
53069,Wahkiakum County ,WA,4488,263.38,17.04,156,0,47.55,39.85
53071,Walla Walla County ,WA,60760,1270.13,47.84,4684,9,61.1,40.0
53073,Whatcom County ,WA,229247,2106.86,108.81,14563,50,68.65,41.2
53075,Whitman County ,WA,50104,2159.09,23.21,3405,4,44.8,36.75
53077,Yakima County ,WA,250873,4295.4,58.41,21883,37,58.4,30.9
54001,Barbour County ,WV,16441,341.06,48.21,1089,10,42.3,37.65
54003,Berkeley County ,WV,119171,321.14,371.09,11940,38,54.85,22.8
54005,Boone County ,WV,21457,501.54,42.78,1803,2,51.75,27.65
54007,Braxton County ,WV,13957,510.81,27.32,883,8,43.5,35.8
54009,Brooke County ,WV,21939,89.21,245.93,1125,9,50.9,34.0
54011,Cabell County ,WV,91945,281.02,327.18,8043,32,57.9,34.75
54013,Calhoun County ,WV,7109,279.25,25.46,417,1,33.75,27.45
54015,Clay County ,WV,8508,341.9,24.88,597,6,57.7,36.2
54017,Doddridge County ,WV,8448,319.72,26.42,429,4,49.2,40.05
54019,Fayette County ,WV,42406,661.55,64.1,3980,14,57.1,30.4
54021,Gilmer County ,WV,7823,338.5,23.11,385,3,64.55,32.5
54023,Grant County ,WV,11568,477.37,24.23,892,9,41.75,30.65
54025,Greenbrier County ,WV,34662,1019.57,34.0,2634,10,61.45,34.1
54027,Hampshire County ,WV,23175,640.25,36.2,1422,9,46.0,28.2
54029,Hancock County ,WV,28810,82.61,348.75,1537,8,62.55,34.85
54031,Hardy County ,WV,13776,582.31,23.66,1125,6,54.55,31.25
54033,Harrison County ,WV,67256,416.01,161.67,4471,21,51.4,34.6
54035,Jackson County ,WV,28576,464.35,61.54,1855,15,49.05,33.4
54037,Jefferson County ,WV,57146,209.64,272.59,5327,21,61.35,25.95
54039,Kanawha County ,WV,178124,901.59,197.57,14616,35,66.65,36.05
54041,Lewis County ,WV,15907,384.9,41.33,1094,13,60.5,36.75
54043,Lincoln County ,WV,20409,437.04,46.7,1414,8,48.25,31.2
54045,Logan County ,WV,32019,453.74,70.57,2503,10,59.45,24.3
54047,McDowell County ,WV,17624,533.46,33.04,1218,2,51.35,21.65
54049,Marion County ,WV,56072,308.74,181.62,3784,13,47.6,35.4
54051,Marshall County ,WV,30531,305.43,99.96,2111,13,39.95,36.9
54053,Mason County ,WV,26516,430.75,61.56,1591,13,51.7,27.4
54055,Mercer County ,WV,58758,418.99,140.24,4280,33,58.7,31.2
54057,Mineral County ,WV,26868,327.83,81.96,2062,13,53.8,26.1
54059,Mingo County ,WV,23424,423.11,55.36,1676,9,41.25,24.05
54061,Monongalia County ,WV,105612,360.06,293.32,7548,19,48.5,30.1
54063,Monroe County ,WV,13275,472.75,28.08,1282,6,52.4,34.8
54065,Morgan County ,WV,17884,229.07,78.07,1437,7,32.8,26.95
54067,Nicholas County ,WV,24496,646.82,37.87,1775,9,56.8,37.05
54069,Ohio County ,WV,41411,105.82,391.33,3337,22,56.45,37.5
54071,Pendleton County ,WV,6969,696.05,10.01,486,0,66.7,36.35
54073,Pleasants County ,WV,7460,130.1,57.34,409,3,47.25,33.55
54075,Pocahontas County ,WV,8247,940.28,8.77,471,4,55.15,37.55
54077,Preston County ,WV,33432,648.81,51.53,2065,8,56.8,29.45
54079,Putnam County ,WV,56450,345.67,163.31,4788,9,53.75,34.2
54081,Raleigh County ,WV,73361,605.35,121.19,6814,59,52.95,29.35
54083,Randolph County ,WV,28695,1039.68,27.6,2418,7,58.0,33.55
54085,Ritchie County ,WV,9554,451.99,21.14,507,3,49.25,30.1
54087,Roane County ,WV,13688,483.56,28.31,880,4,37.95,25.9
54089,Summers County ,WV,12573,360.46,34.88,796,8,59.25,35.95
54091,Taylor County ,WV,16695,172.77,96.63,1110,10,39.5,37.3
54093,Tucker County ,WV,6839,418.92,16.33,469,2,64.85,36.95
54095,Tyler County ,WV,8591,256.29,33.52,513,2,43.45,36.2
54097,Upshur County ,WV,24176,354.64,68.17,1251,5,46.05,37.3
54099,Wayne County ,WV,39402,505.98,77.87,2537,5,55.0,25.6
54101,Webster County ,WV,8114,553.47,14.66,411,1,54.0,32.5
54103,Wetzel County ,WV,15065,358.06,42.07,1005,5,51.25,38.35
54105,Wirt County ,WV,5821,232.51,25.04,362,2,38.75,21.8
54107,Wood County ,WV,83518,366.26,228.03,5550,25,61.4,24.8
54109,Wyoming County ,WV,20394,499.45,40.83,2002,8,61.55,27.1
55001,Adams County ,WI,20220,645.65,31.32,1141,10,54.35,47.25
55003,Ashland County ,WI,15562,1045.04,14.89,695,7,67.5,46.6
55005,Barron County ,WI,45244,862.71,52.44,2743,20,51.5,50.25
55007,Bayfield County ,WI,15036,1477.86,10.17,817,7,79.0,53.1
55009,Brown County ,WI,264542,529.71,499.41,25368,70,61.85,48.1
55011,Buffalo County ,WI,13031,671.64,19.4,814,2,48.65,44.05
55013,Burnett County ,WI,15414,821.85,18.76,838,2,54.55,48.45
55015,Calumet County ,WI,50089,318.24,157.39,3847,21,53.85,49.3
55017,Chippewa County ,WI,64658,1008.37,64.12,4676,26,54.65,49.45
55019,Clark County ,WI,34774,1209.82,28.74,1498,21,35.85,43.0
55021,Columbia County ,WI,57532,765.53,75.15,4836,17,64.45,49.1
55023,Crawford County ,WI,16131,570.66,28.27,1135,3,56.35,51.85
55025,Dane County ,WI,546695,1197.24,456.63,48971,59,79.75,54.25
55027,Dodge County ,WI,87839,875.63,100.32,6749,46,49.65,44.15
55029,Door County ,WI,27668,481.98,57.4,2242,8,75.45,56.15
55031,Douglas County ,WI,43150,1304.14,33.09,2927,1,41.9,39.9
55033,Dunn County ,WI,45368,850.11,53.37,3473,11,46.95,48.75
55035,Eau Claire County ,WI,104646,637.98,164.03,8731,17,59.45,50.85
55037,Florence County ,WI,4295,488.2,8.8,239,1,53.55,31.6
55039,Fond du Lac County ,WI,103403,719.55,143.71,9157,34,53.05,44.25
55041,Forest County ,WI,9004,1014.07,8.88,692,6,57.35,42.5
55043,Grant County ,WI,51439,1146.85,44.85,2927,14,53.0,47.4
55045,Green County ,WI,36960,583.96,63.29,2599,8,61.6,54.55
55047,Green Lake County ,WI,18913,349.44,54.12,1176,11,53.55,51.05
55049,Iowa County ,WI,23678,762.58,31.05,1534,4,66.75,53.35
55051,Iron County ,WI,5687,758.17,7.5,387,1,64.3,38.75
55053,Jackson County ,WI,20643,987.72,20.9,1380,4,48.15,48.5
55055,Jefferson County ,WI,84769,556.47,152.33,5854,30,55.05,45.55
55057,Juneau County ,WI,26687,766.93,34.8,2019,11,50.8,44.65
55059,Kenosha County ,WI,169561,271.99,623.41,13980,153,56.55,39.6
55061,Kewaunee County ,WI,20434,342.52,59.66,1385,4,50.1,52.3
55063,La Crosse County ,WI,118016,451.69,261.28,11511,17,66.15,51.85
55065,Lafayette County ,WI,16665,633.59,26.3,881,4,57.9,48.85
55067,Langlade County ,WI,19189,870.64,22.04,1299,11,52.0,48.9
55069,Lincoln County ,WI,27593,878.97,31.39,1489,8,53.2,50.75
55071,Manitowoc County ,WI,78981,589.08,134.08,5120,37,58.0,47.0
55073,Marathon County ,WI,135692,1544.98,87.83,10369,91,57.45,43.95
55075,Marinette County ,WI,40350,1399.35,28.83,2482,15,50.85,42.3
